X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,Y
3218,61,12,313,35,5649,230,215,117,2187,0.23,829, FC11, CA42,,Apple
2301,116,31,120,60,300,254,194,42,1793,0.5,695, FC14, CA23,,Carrot
3132,48,7,324,25,5622,223,225,138,841,0.99,393, FC11, CA49,,Apple
2805,26,24,309,168,1209,202,182,107,577,0.95,952, FC13, CA53,,Mango
3353,94,8,300,27,1110,232,229,129,1442,0.42,103, FC13, CA59,,Peach
2190,67,14,0,0,591,233,212,109,1209,0.5,135, FC14, CA21,,Carrot
2777,,29,247,111,2072,218,242,136,2214,0.25,-645, FC13, CA24,,Berry
3044,157,13,474,86,2556,234,241,136,1099,0.07,-599, FC13, CA52,,Apple
2735,,20,361,106,2577,245,230,105,2148,0.77,963, FC13, CA30,,Berry
3168,25,4,30,0,4426,218,231,150,3180,0.93,-362, FC11, CA40,,Apple
2141,293,28,124,77,541,131,221,224,342,0.05,302, FC14, CA30,,Berry
3126,235,10,201,-12,2483,203,249,183,636,0.9,848, FC13, CA52,,Apple
3146,85,9,192,33,3755,233,225,124,3099,0.96,-258, FC11, CA49,,Apple
2722,216,16,108,26,957,202,254,184,1900,0.33,-518, FC13, CA24,R1,Melon
2713,239,13,90,18,1500,196,251,191,1142,0.41,835, FC13, CA43,,Melon
3093,62,19,85,-3,780,232,196,89,1276,0.32,-751, FC11, CA49,,Apple
3304,64,11,474,104,755,230,217,118,1142,0.41,-454, FC13, CA59,,Peach
2292,108,13,0,0,1090,241,225,111,272,0.87,-592, FC14, CA36,,Carrot
2932,237,16,342,36,5797,189,252,198,6409,0.41,449, FC11, CA49,,Apple
2664,23,28,30,15,1302,191,168,100,691,0.43,-128, FC13, CA40,,Mango
2054,98,34,42,10,306,251,172,0,362,0.51,-475, FC14, CA23,,Carrot
2722,338,14,60,9,1530,188,219,169,1288,0.16,-412, FC13, CA30,,Melon
2785,147,20,301,-37,631,242,234,112,495,0.67,-49, FC11, CA50,,Melon
3297,221,9,153,18,3757,209,249,176,1718,0.8,909, FC13, CA52,,Apple
2247,63,11,30,0,594,230,218,121,626,0.85,-296, FC14, CA30,,Berry
3276,42,11,331,64,5157,222,216,128,218,0.36,-392, FC11, CA58,,Apple
2723,73,6,150,-7,1165,228,228,134,828,0.22,173, FC13, CA51,,Apple
2051,295,25,391,196,400,141,224,219,969,0.43,-618, FC14, CA21,,Mango
2944,41,25,258,75,1651,214,177,85,2808,0.8,-907, FC13, CA44,,Apple
2229,,27,108,66,1400,249,219,80,892,0.75,180, FC14, CA23,,Carrot
2326,,20,404,146,1158,244,204,80,1221,0.69,47, FC14, CA26,,Carrot
2734,0,18,180,21,2538,191,204,148,391,0.87,471, FC13, CA51,,Melon
2800,75,33,150,-50,240,238,158,24,2252,0.91,-826, FC11, CA50,,Melon
3207,85,6,85,5,5649,228,230,136,824,0.27,985, FC11, CA42,,Apple
2318,64,27,277,138,1500,233,176,58,150,0.52,-174, FC14, CA30,R1,Berry
3195,337,15,255,62,1317,185,218,171,531,0.7,-804, FC13, CA44,,Apple
2214,131,31,228,123,741,252,206,57,180,0.05,423, FC14, CA23,,Carrot
2133,240,9,30,-2,1368,203,248,182,1380,0.5,226, FC14, CA37,,Carrot
2736,73,29,162,98,175,239,172,44,1600,0.4,-588, FC11, CA50,,Melon
3226,,22,201,76,2509,214,250,159,1134,0.15,-487, FC13, CA53,,Apple
2130,76,6,0,0,957,228,229,136,603,0.49,131, FC14, CA34,,Carrot
2992,51,24,60,-6,532,224,182,80,1242,0,-7, FC11, CA49,,Apple
2274,115,29,67,33,366,254,197,48,1841,0.24,-415, FC14, CA23,,Carrot
2408,105,17,283,110,859,247,216,91,825,0.4,420, FC14, CA23,R2,Berry
2276,42,19,0,0,1475,219,194,103,600,0.96,439, FC14, CA37,,Carrot
3005,,1,42,0,5564,215,238,161,2125,0.67,-485, FC11, CA42,,Apple
2144,97,34,120,93,457,251,169,17,212,0.87,-67, FC14, CA23,,Carrot
2995,48,6,30,0,2236,223,226,139,4155,0.12,-239, FC11, CA43,,Apple
3095,50,21,42,1,2777,224,189,89,4011,0.18,-130, FC11, CA42,,Apple
2850,92,24,240,128,1892,249,194,59,661,0.59,506, FC13, CA33,,Melon
2358,234,15,234,68,853,194,252,194,495,0.3,557, FC14, CA26,,Carrot
2950,328,9,30,8,4729,198,230,171,2229,0.34,351, FC11, CA43,,Melon
2701,99,31,90,53,120,252,180,31,2377,0.54,262, FC11, CA50,,Melon
3021,53,7,258,-12,3544,224,224,134,5720,0.72,-9, FC11, CA49,,Apple
2186,331,36,124,80,1140,114,170,181,1100,0.24,320, FC14, CA30,,Berry
2897,90,20,582,244,598,246,205,80,1672,0.54,-321, FC11, CA50,,Melon
2164,40,16,0,0,1179,220,204,114,752,0.23,868, FC14, CA37,,Carrot
3159,,15,150,20,2881,231,209,106,3518,0.66,-613, FC11, CA49,,Apple
2597,,28,192,105,806,136,199,196,361,0.16,837, FC13, CA53,,Mango
2733,208,27,108,50,1315,190,252,184,1589,0.58,-513, FC13, CA24,,Melon
2718,63,6,0,0,1465,226,227,135,1365,0.12,-862, FC13, CA39,,Melon
2301,122,3,0,0,1022,225,237,147,960,0.85,461, FC14, CA37,,Carrot
2029,291,41,120,94,268,80,198,240,511,0.48,-177, FC14, CA30,,Berry
2565,291,9,175,28,1315,194,239,184,1332,0.71,-804, FC13, CA22,,Melon
3355,301,7,690,98,990,201,237,176,2345,0.87,773, FC13, CA52,,Apple
2944,0,10,218,9,4998,205,221,153,1878,0.81,-853, FC11, CA49,,Melon
2073,72,2,0,0,1302,222,234,149,612,0.31,353, FC14, CA37,,Carrot
2044,13,14,0,0,331,205,209,139,350,0.21,-94, FC14, CA23,,Carrot
2747,,33,175,98,180,249,169,20,2571,0.86,5, FC11, CA50,,Melon
2882,317,15,636,116,2192,178,225,186,793,0.9,-181, FC13, CA31,,Melon
2932,177,26,150,24,277,222,244,138,845,0.57,-863, FC13, CA33,,Melon
2367,,34,175,95,1248,254,183,26,700,0.24,-207, FC14, CA23,,Berry
2704,,18,124,40,1530,247,224,99,797,0.04,-320, FC11, CA50,,Melon
2344,42,7,134,35,1277,222,224,137,234,0.15,242, FC14, CA26,,Berry
2747,62,21,268,79,285,233,193,83,2136,0.34,-329, FC11, CA49,,Melon
2196,102,33,212,128,525,253,177,23,190,0.21,-753, FC14, CA23,,Carrot
2209,293,21,376,204,443,157,230,211,371,0.83,-525, FC14, CA22,,Berry
3309,357,14,306,82,1697,197,213,153,2821,0.13,150, FC11, CA59,,Apple
2140,105,32,60,29,993,254,182,29,342,0.67,-95, FC14, CA23,,Carrot
2165,309,19,0,0,1138,164,224,198,787,0.05,-341, FC14, CA37,,Carrot
3196,108,12,0,0,1546,240,226,115,2556,0.84,-105, FC11, CA50,,Apple
3336,331,20,108,3,4233,167,210,180,4023,0.77,585, FC11, CA58,,Peach
2809,183,4,598,44,2051,221,242,157,1861,0.54,-616, FC13, CA37,,Melon
2596,179,10,497,126,540,224,246,154,537,0.91,572, FC13, CA22,,Berry
2260,118,21,124,39,553,250,217,84,1740,0.7,474, FC14, CA23,,Carrot
2843,118,5,691,17,660,228,236,142,1321,0.31,316, FC13, CA31,,Apple
2263,126,29,350,137,1189,253,206,59,646,0.09,-763, FC14, CA23,,Carrot
2982,188,14,120,-2,5501,220,250,160,2750,0.6,-94, FC11, CA49,,Apple
2157,177,18,0,0,1282,226,247,147,1106,0.6,-433, FC14, CA37,,Carrot
2375,118,11,421,154,600,239,230,119,1740,0.22,-487, FC14, CA26,,Carrot
3069,110,16,192,40,511,245,221,100,1289,0.09,-278, FC11, CA43,,Apple
2952,41,14,335,13,4604,221,208,119,3375,0.17,153, FC11, CA43,,Apple
3288,356,10,162,32,1360,204,223,156,684,0.43,950, FC11, CA58,R3,Apple
2807,146,24,30,5,626,244,229,99,1379,0.99,-369, FC13, CA33,,Melon
2319,160,22,309,206,979,237,239,121,437,0.24,-268, FC14, CA26,,Carrot
2780,105,21,108,25,819,250,208,75,1398,0.68,198, FC13, CA33,,Melon
2307,,15,127,26,108,242,233,117,335,0.39,-47, FC14, CA31,,Berry
2303,124,10,0,0,108,238,233,125,212,0.13,701, FC14, CA31,,Carrot
3330,100,18,283,65,2531,247,212,87,2583,0.48,522, FC11, CA59,,Peach
2245,127,18,85,24,558,247,225,99,1742,0.97,-655, FC14, CA23,,Carrot
2758,89,16,60,12,875,243,212,95,1448,0.82,343, FC13, CA43,,Melon
2347,121,36,175,106,339,253,186,27,1871,0.66,-357, FC14, CA23,,Carrot
2937,325,4,30,1,4774,210,235,163,2084,0.06,452, FC11, CA43,R1,Melon
2781,56,9,190,5,1987,226,222,130,2630,0.18,911, FC11, CA49,,Melon
3286,219,9,379,59,3990,210,249,175,2330,0.28,-184, FC11, CA43,,Peach
3102,280,5,0,0,2079,205,240,174,591,0.29,503, FC13, CA43,,Apple
2427,97,28,234,93,984,251,187,44,976,0.48,-97, FC14, CA25,,Berry
2605,128,23,67,22,1790,250,220,85,2846,0.54,-994, FC13, CA24,,Berry
2763,85,6,218,33,2605,228,230,136,2053,0.08,228, FC13, CA31,,Berry
2938,26,13,285,7,1989,213,211,132,966,0.14,-971, FC13, CA43,,Apple
3225,96,14,95,9,541,241,219,105,1956,0.93,-595, FC11, CA42,,Apple
3149,123,27,60,-3,1320,253,207,62,2317,0.67,-553, FC11, CA50,,Apple
2979,59,15,67,12,624,230,207,106,499,0.55,691, FC11, CA49,R3,Apple
2337,127,26,268,140,782,252,212,71,1542,0.03,-20, FC14, CA23,,Carrot
2154,187,20,0,0,1140,218,250,157,918,0.96,393, FC14, CA37,,Carrot
2266,100,9,0,0,700,236,227,122,674,0.46,-557, FC14, CA24,,Carrot
2693,100,29,120,62,120,252,187,41,807,0.65,-154, FC11, CA50,,Melon
2055,164,19,30,1,907,234,242,131,514,0.99,676, FC14, CA37,,Carrot
2045,308,8,0,0,853,197,235,178,601,0.14,-207, FC14, CA37,R2,Carrot
2324,354,13,437,105,696,197,216,156,503,0.56,798, FC14, CA26,,Berry
2777,207,29,175,89,1127,187,251,182,1761,0.73,690, FC13, CA24,R1,Melon
2331,135,3,0,0,361,225,238,148,1316,0.2,156, FC14, CA34,,Carrot
2180,8,20,30,8,1310,193,196,137,926,0.44,-457, FC14, CA37,,Carrot
2476,298,10,247,44,612,191,236,186,1506,0.48,-312, FC14, CA26,,Berry
3229,61,2,454,19,4709,221,234,149,2324,0.17,989, FC11, CA58,,Apple
3478,277,19,256,103,3116,165,240,213,1834,0.37,-396, FC11, CA60,,Apple
2348,,46,366,58,806,238,173,9,365,0.61,-171, FC14, CA23,,Carrot
2664,112,5,60,-8,1214,229,234,139,1719,0.63,-175, FC13, CA40,,Melon
2353,341,13,216,44,1376,192,220,166,417,0.05,-198, FC14, CA30,,Berry
2631,147,23,95,26,2002,244,230,102,1533,0.33,-484, FC13, CA24,,Berry
2116,353,13,0,0,1103,196,216,157,443,0.97,468, FC14, CA24,,Carrot
3169,359,21,67,11,3118,184,197,146,3886,0.56,574, FC11, CA42,,Apple
2848,215,18,255,77,1026,200,254,185,1749,0.27,-781, FC13, CA33,,Melon
2876,154,17,182,53,2166,238,239,124,938,0.14,929, FC13, CA52,,Melon
2008,,3,0,0,270,217,232,152,323,0.16,-887, FC14, CA34,,Carrot
2742,287,11,301,41,1399,190,240,189,2012,0.18,-653, FC13, CA31,,Melon
2931,187,22,658,230,618,217,250,155,1637,0.12,-267, FC13, CA24,,Melon
2290,119,34,134,61,1024,254,189,32,850,0.38,10, FC14, CA26,,Berry
2314,2,5,0,0,524,212,229,155,659,0.11,808, FC14, CA37,,Carrot
2759,,18,60,13,886,248,217,90,1431,0.95,-334, FC13, CA43,,Melon
2292,105,32,335,214,638,254,182,30,258,0.37,-415, FC14, CA23,,Carrot
3260,30,8,120,5,810,218,223,141,1965,0.18,-175, FC11, CA43,R3,Apple
2207,332,13,0,0,757,190,224,173,1556,0.9,256, FC14, CA24,,Carrot
2978,71,10,426,85,5742,231,221,121,3792,0.34,-998, FC11, CA49,,Orange
2270,347,20,306,84,1211,177,203,161,745,0.77,-576, FC14, CA26,,Berry
2717,74,35,85,52,90,237,154,19,1599,0.69,957, FC11, CA50,,Melon
2354,219,9,212,60,876,210,249,175,524,0.37,697, FC14, CA26,,Carrot
2768,319,16,216,52,1691,176,224,187,1128,0.57,816, FC13, CA31,,Melon
2289,125,29,404,164,1124,253,206,59,618,0.78,-167, FC14, CA23,,Carrot
2821,72,20,90,20,2889,238,198,82,2247,0.63,-16, FC11, CA49,,Melon
3239,194,10,351,37,2531,218,249,164,1360,0.3,-687, FC13, CA43,,Apple
2212,104,11,0,0,1426,239,226,117,516,0.01,-928, FC14, CA22,,Carrot
2227,346,23,0,0,1124,168,195,161,607,0.4,323, FC14, CA30,,Carrot
2346,12,21,319,134,1106,194,194,131,42,0.77,739, FC14, CA30,,Berry
2244,202,28,277,119,1129,195,251,175,564,0.86,421, FC14, CA23,R2,Carrot
2638,86,15,0,0,1351,241,213,98,618,0.7,824, FC11, CA50,,Melon
2106,300,15,0,0,1320,176,232,196,918,0.38,203, FC14, CA37,,Carrot
2091,51,23,306,49,350,224,184,82,631,0.51,584, FC14, CA21,,Berry
2816,113,18,190,97,1999,248,218,91,531,0.55,495, FC13, CA33,,Melon
2667,77,9,216,11,1773,232,224,125,1753,0.02,351, FC13, CA31,,Berry
2889,6,7,300,57,808,211,226,152,1484,0.48,593, FC13, CA31,,Melon
3294,216,13,648,67,4338,206,252,180,1940,0.85,698, FC11, CA58,,Peach
2128,2,11,0,0,858,205,219,151,603,0.65,67, FC14, CA34,,Carrot
2898,352,3,60,6,4941,214,233,158,1556,0.28,-693, FC11, CA43,,Melon
2794,228,22,212,103,1060,182,254,202,1826,0.4,317, FC13, CA24,,Melon
2727,62,7,0,0,484,226,226,134,2455,0.07,187, FC13, CA37,,Melon
2321,,23,339,137,1087,249,198,65,1266,0.16,479, FC14, CA26,,Carrot
3235,105,3,162,1,120,224,236,147,1208,0.22,423, FC13, CA52,,Apple
3261,39,12,404,27,1471,220,213,126,2345,0.55,920, FC11, CA49,,Apple
3260,233,5,417,-14,2702,212,244,169,457,0.39,-957, FC13, CA43,,Apple
2459,13,9,192,22,722,211,221,146,1233,0.3,-277, FC14, CA26,R3,Berry
2811,135,1,212,30,3670,220,238,154,5643,0.12,799, FC11, CA32,,Orange
2400,94,20,192,34,648,247,205,78,638,0.62,-859, FC14, CA21,,Berry
2315,134,14,42,13,1082,241,233,118,182,0.91,757, FC14, CA26,,Berry
2237,113,17,30,6,854,247,221,96,1121,1,-466, FC14, CA24,,Carrot
2253,170,5,0,0,404,224,242,153,474,0.62,-596, FC14, CA30,,Carrot
3374,294,15,134,32,2713,178,236,197,2347,0.04,-952, FC11, CA59,,Peach
3378,234,8,212,29,2018,206,248,178,2274,0.14,-396, FC13, CA52,,Apple
2345,92,13,0,0,459,240,220,109,541,0.04,-772, FC14, CA22,,Carrot
2787,323,26,450,228,1140,146,203,192,842,0,-70, FC13, CA53,,Mango
2337,267,19,437,75,255,168,244,213,641,0.38,133, FC14, CA30,,Berry
3154,41,5,85,11,1984,221,228,143,534,0.32,-988, FC11, CA43,,Apple
2076,322,11,0,0,1329,193,229,176,641,0.56,822, FC14, CA37,R3,Carrot
2899,162,12,443,55,2512,232,243,141,1996,0.29,378, FC13, CA46,,Melon
3036,298,5,391,91,2874,207,238,170,1680,0.33,238, FC13, CA52,,Apple
3118,113,14,268,47,481,243,226,109,659,0.5,454, FC13, CA52,,Apple
2807,158,12,42,5,2008,233,242,138,2341,0.47,-980, FC13, CA46,,Melon
2839,127,22,633,61,2155,250,220,87,1779,0.75,-482, FC13, CA33,,Melon
2900,156,11,430,52,2508,233,241,138,2016,0.04,190, FC13, CA46,,Melon
3135,349,18,134,29,3796,184,207,160,3272,0.99,-815, FC13, CA44,,Apple
3235,199,24,330,20,1930,203,252,171,3503,0.09,379, FC11, CA49,,Apple
3218,67,17,60,22,2711,235,203,94,2711,0.27,51, FC11, CA50,,Apple
2553,3,8,162,40,1243,209,225,153,1172,0.24,-944, FC13, CA30,,Berry
2734,110,11,466,-14,630,239,228,118,342,0.26,971, FC13, CA24,,Berry
2804,139,9,268,65,3180,234,238,135,6121,0.17,-625, FC11, CA32,,Orange
2762,17,16,270,49,2639,206,206,134,268,0.49,-273, FC13, CA51,R1,Melon
2566,279,9,480,96,841,196,241,184,892,0.2,-723, FC13, CA22,,Berry
2110,163,7,0,0,1195,227,242,148,1266,0.2,-284, FC14, CA37,,Carrot
2194,128,28,127,58,1307,252,209,64,679,0.15,-567, FC14, CA23,,Carrot
3354,271,20,212,44,3787,164,242,216,1170,0.46,113, FC11, CA49,R2,Apple
2366,,14,67,0,591,237,214,105,765,0.22,513, FC14, CA22,,Berry
2256,,25,67,25,912,149,207,193,330,0.1,-876, FC14, CA30,R2,Berry
2647,341,22,30,9,1374,167,200,168,1811,0.84,349, FC13, CA33,R2,Mango
2234,121,28,108,47,997,254,205,59,1296,0.83,628, FC14, CA23,,Carrot
2308,344,33,190,111,1611,137,170,159,953,0.42,525, FC14, CA30,,Berry
3182,105,11,408,33,6000,240,226,115,1184,0.45,-927, FC11, CA49,,Apple
2273,220,27,319,153,1084,178,253,199,541,0.25,483, FC14, CA23,,Carrot
2078,6,9,0,0,1182,209,222,151,457,0.5,794, FC14, CA37,,Carrot
3404,,15,285,64,3158,200,211,147,1864,0.8,340, FC11, CA59,,Peach
2408,322,17,192,26,268,176,222,185,726,0.79,529, FC14, CA30,,Berry
2856,53,28,335,195,350,223,169,63,1530,0.77,738, FC11, CA49,,Melon
2140,47,13,0,0,854,224,212,120,1521,0.87,138, FC14, CA30,R2,Carrot
3230,207,3,313,20,5569,217,242,161,1234,0.87,-72, FC11, CA43,,Apple
2281,325,19,234,128,631,171,217,184,408,0.63,606, FC14, CA26,,Berry
2234,121,39,201,121,973,251,178,15,376,0.51,143, FC14, CA23,,Carrot
2256,191,25,150,76,1126,210,249,159,1172,0.13,732, FC14, CA23,,Carrot
2212,79,4,30,5,716,224,233,144,1598,0.09,736, FC14, CA23,,Carrot
3385,324,31,255,31,2816,127,189,193,2416,0.32,250, FC11, CA59,,Apple
2450,,18,510,257,976,195,203,142,977,0.28,7, FC14, CA26,R3,Berry
3223,122,18,42,16,2466,248,222,95,2851,0.07,890, FC11, CA49,R2,Peach
2337,13,12,0,0,959,208,216,143,1440,0.5,819, FC14, CA30,,Carrot
3030,,14,85,22,4414,238,215,106,408,0.56,686, FC11, CA50,,Apple
3311,194,14,201,43,3406,217,251,165,437,0.66,-702, FC13, CA58,,Apple
2888,327,13,60,9,1756,188,225,176,1451,0.03,603, FC13, CA52,,Melon
2895,317,9,42,8,1773,196,232,176,1500,0.52,462, FC13, CA43,,Melon
2401,16,16,30,3,470,204,204,133,1320,0.78,232, FC14, CA31,,Carrot
2387,291,20,124,49,1353,160,233,210,836,0.43,72, FC14, CA30,R1,Berry
2289,36,36,192,128,782,192,140,57,595,0.27,-954, FC14, CA26,,Berry
2872,130,14,150,30,2241,243,231,114,752,0.66,-769, FC13, CA33,,Melon
3096,73,11,192,13,3187,233,218,115,3133,0.74,235, FC11, CA50,,Apple
2092,300,29,30,8,210,127,214,220,655,0.38,225, FC14, CA30,,Berry
2431,308,29,212,105,216,128,208,213,1530,0.5,559, FC14, CA30,,Berry
2773,151,18,350,119,1680,240,237,119,983,0.09,883, FC11, CA50,,Melon
3102,,11,240,27,4371,238,223,114,3271,0.74,112, FC11, CA49,,Apple
2830,48,6,60,-4,1742,222,227,140,1852,0.67,-461, FC13, CA37,,Melon
2230,95,25,120,33,700,250,193,56,1591,0.6,-285, FC14, CA23,,Carrot
2699,94,31,90,51,108,250,177,32,2407,0.69,497, FC11, CA50,R2,Melon
2651,,32,180,84,1260,115,211,227,837,0.81,650, FC13, CA53,R3,Mango
2786,71,32,120,31,295,236,162,33,2135,0.62,864, FC11, CA50,,Melon
2889,155,10,300,-1,1848,231,241,141,1308,0.75,37, FC13, CA52,,Melon
2567,111,3,272,69,1084,225,236,145,1560,0.68,-189, FC13, CA24,,Berry
2474,189,8,42,0,1061,221,246,160,911,0.53,-920, FC13, CA24,,Berry
3188,43,12,711,65,1168,222,213,124,2304,0.47,944, FC13, CA52,,Apple
2325,110,34,212,100,488,254,182,26,1804,0.58,171, FC14, CA23,,Carrot
2845,159,10,301,17,2271,231,242,142,2114,0.14,104, FC13, CA46,,Melon
2223,343,37,190,98,1113,123,159,159,1142,0.29,810, FC14, CA30,,Berry
2910,356,8,42,2,2308,208,226,156,342,0.92,-421, FC13, CA43,,Apple
3158,140,4,297,121,2242,225,238,148,1101,0.91,-759, FC13, CA52,R1,Apple
2821,58,21,212,-19,295,230,192,86,1455,0.77,254, FC11, CA49,,Melon
2312,113,22,361,132,1153,252,211,75,1209,0.86,715, FC14, CA26,,Carrot
2138,,30,192,71,242,214,161,63,732,0.16,945, FC14, CA30,,Berry
3220,271,13,42,6,3178,186,244,197,1400,0.04,-51, FC13, CA43,,Apple
2612,146,21,60,9,1825,243,232,106,2826,0.78,-615, FC13, CA24,,Berry
3205,60,5,570,63,2797,224,229,140,4817,0.31,-805, FC11, CA59,,Apple
2869,124,22,150,46,644,251,217,82,1276,0.18,889, FC13, CA33,,Melon
2220,48,7,0,0,1189,223,224,136,331,0.06,-748, FC14, CA37,,Carrot
3216,58,9,335,33,5635,227,222,129,2174,0.21,-448, FC11, CA42,,Apple
2968,64,22,67,17,642,234,189,77,592,0.65,-705, FC11, CA49,,Apple
2827,332,15,42,9,3599,185,221,174,6067,0.42,488, FC11, CA49,,Orange
2284,144,29,402,154,1230,246,220,80,702,0.32,-784, FC14, CA23,,Carrot
3017,46,22,212,52,5118,221,188,92,2352,0.72,615, FC11, CA49,,Apple
2951,112,7,60,9,5280,232,233,133,2259,0.68,501, FC11, CA49,,Apple
2402,,18,408,12,939,244,209,89,932,0.21,419, FC14, CA22,,Berry
2471,351,6,256,39,618,209,229,159,1528,0.84,-3, FC14, CA26,,Berry
2129,121,22,30,9,1140,251,216,80,492,0.73,471, FC14, CA23,,Carrot
2784,232,23,192,93,1047,176,253,207,1834,0.04,-752, FC13, CA24,,Melon
2641,,27,124,45,1410,133,222,224,977,0.23,460, FC13, CA53,,Mango
2873,324,14,170,-8,2750,184,224,179,342,0.98,-957, FC13, CA53,,Apple
2722,75,34,95,57,95,238,156,20,1627,0.96,-223, FC11, CA50,R1,Melon
2916,135,11,270,61,616,237,235,127,1064,0.71,108, FC13, CA52,,Melon
2724,6,17,150,11,2508,197,205,142,417,0.46,548, FC13, CA51,,Melon
3221,340,20,255,43,1356,175,207,169,721,0.11,234, FC13, CA44,,Apple
3376,274,12,295,61,1777,189,243,193,1986,0.94,-569, FC13, CA52,,Apple
3074,331,12,162,11,3302,192,225,172,469,0.26,-517, FC11, CA49,,Apple
2141,,26,175,132,379,247,223,87,395,0.04,-327, FC14, CA26,,Berry
2866,130,17,283,91,1956,246,228,105,1318,0.8,396, FC13, CA33,,Melon
3115,353,11,67,5,1940,201,221,158,2669,0.45,786, FC13, CA52,,Apple
2027,349,4,0,0,454,213,233,158,592,0.51,-542, FC14, CA37,,Berry
2381,250,24,300,91,828,161,248,220,430,0.53,-493, FC14, CA26,,Carrot
2732,116,19,60,-19,417,249,218,89,390,0.46,-85, FC11, CA50,R3,Melon
3112,73,7,95,12,2294,229,226,131,1718,0.22,-496, FC11, CA49,,Apple
2746,44,15,182,33,2550,222,205,114,342,0.8,331, FC13, CA51,,Melon
2095,,21,0,0,256,217,188,97,859,0.04,957, FC14, CA21,R1,Carrot
2827,144,18,120,24,2255,242,234,114,1181,0.28,-731, FC13, CA33,,Melon
2220,178,11,201,84,150,225,246,153,365,0.04,102, FC14, CA22,,Berry
2473,,15,190,38,514,178,231,193,1738,0.44,133, FC14, CA26,,Berry
2259,138,26,190,101,1434,249,221,84,834,0.05,-837, FC14, CA23,,Carrot
2918,182,20,127,17,258,222,248,150,872,0.62,-405, FC13, CA33,,Melon
2901,92,23,361,229,1248,249,197,64,850,0.36,-809, FC13, CA52,,Melon
2199,82,19,190,73,1207,242,204,84,600,0.54,-123, FC14, CA30,,Carrot
2527,36,16,0,0,765,217,203,117,942,0.78,667, FC13, CA40,,Mango
2739,117,24,127,53,3281,253,210,71,6033,0.3,-353, FC11, CA50,,Melon
2369,,17,366,148,573,236,204,93,1752,0.3,885, FC14, CA26,,Carrot
2315,322,17,30,9,391,174,221,186,875,0.3,-105, FC14, CA30,,Berry
2364,3,30,404,152,1107,166,169,129,95,0.73,-33, FC14, CA30,,Berry
2733,66,26,108,24,201,234,177,59,2081,0.37,826, FC11, CA50,,Melon
2833,206,8,787,58,2225,215,248,168,1680,0.01,-98, FC13, CA37,,Melon
3241,,19,234,54,888,247,208,82,912,0.46,692, FC13, CA59,,Peach
2460,88,13,30,8,408,239,218,107,1300,0.27,-612, FC14, CA26,,Carrot
2976,85,23,95,72,2436,246,193,64,836,0.36,-158, FC13, CA42,,Apple
2218,99,23,90,21,743,250,202,68,1549,0.75,481, FC14, CA23,,Carrot
3257,170,13,216,25,4584,229,245,146,2560,0.57,480, FC13, CA53,,Apple
3093,315,31,234,63,2689,126,199,206,2770,0.71,326, FC11, CA44,,Apple
3170,,4,175,8,4488,209,240,169,1170,0.67,771, FC11, CA49,,Apple
2747,121,16,30,-6,454,246,225,103,335,0.63,813, FC11, CA50,,Melon
2765,53,29,313,92,323,221,163,56,2026,0.42,-583, FC11, CA49,,Melon
3320,5,10,418,47,1978,207,220,150,1316,0.74,261, FC13, CA51,R3,Apple
2201,140,32,134,81,1050,247,212,67,426,0.75,350, FC14, CA23,,Carrot
2899,,22,108,40,1383,203,186,110,3000,0.26,740, FC13, CA44,,Apple
2546,9,8,30,0,1643,211,224,150,1690,0.38,-944, FC13, CA37,,Melon
3028,323,9,242,53,5079,196,230,174,3771,0.25,864, FC11, CA49,,Apple
3135,45,2,516,61,1842,219,235,152,2617,0.89,-105, FC13, CA52,,Apple
2352,121,33,180,80,1154,254,193,39,787,0.34,756, FC14, CA23,,Berry
2357,129,23,342,160,703,250,220,85,1632,0.1,-341, FC14, CA23,,Carrot
2255,121,20,95,30,534,250,219,88,1762,0.72,-432, FC14, CA23,,Carrot
2338,133,9,30,0,1463,235,236,131,402,0.41,906, FC14, CA26,,Carrot
3237,339,20,362,36,1630,175,208,170,450,0.83,-523, FC13, CA51,,Apple
2729,,24,153,79,153,237,185,66,1020,0.07,923, FC11, CA50,,Melon
3462,239,10,979,194,3502,202,249,184,495,0.77,-309, FC13, CA58,,Apple
2492,135,6,0,0,860,229,237,142,5494,0.76,-701, FC11, CA38,,Melon
3378,,5,0,0,2678,220,229,146,2301,0.89,613, FC11, CA59,R3,Peach
2841,,13,67,3,1556,186,227,180,1253,0.02,-969, FC13, CA43,,Melon
2598,274,24,210,80,1074,150,238,224,1706,0.98,11, FC13, CA53,,Mango
2409,153,28,108,49,382,240,228,97,1214,0.85,576, FC14, CA24,,Berry
2181,130,11,0,0,1104,238,234,124,1189,0.84,482, FC14, CA23,,Carrot
2261,52,21,228,81,1510,226,191,89,120,0.81,323, FC14, CA30,,Berry
2848,223,8,886,76,2280,210,248,175,1624,0.97,815, FC13, CA37,R1,Melon
2826,343,6,42,-1,1431,208,231,161,1150,0.23,126, FC13, CA43,,Melon
2764,343,16,190,53,1667,186,214,166,1155,0.87,947, FC13, CA31,,Melon
2848,244,16,258,77,990,186,251,201,1788,0.42,-903, FC13, CA33,,Melon
2260,24,28,297,100,488,192,168,99,1621,0.65,215, FC14, CA30,,Berry
